City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Bantry,IE,2022-01-04 00:54:19,51.6833,-9.45,36.88,73,20,12.44
297,Sosua,DO,2022-01-04 00:54:20,19.7667,-70.5167,76.98,94,20,0.0
298,Mayor Pablo Lagerenza,PY,2022-01-04 00:54:20,-19.9309,-60.7718,82.38,69,14,4.92
299,Taoudenni,ML,2022-01-04 00:54:21,22.6783,-3.9836,63.82,26,0,10.0
300,Bilma,NE,2022-01-04 00:54:21,18.6853,12.9164,57.42,42,100,2.33
301,Okakarara,NA,2022-01-04 00:54:21,-20.5833,17.4333,69.15,26,41,6.11
302,Arlit,NE,2022-01-04 00:54:22,18.7369,7.3853,57.85,38,0,7.23
303,Kebumen,ID,2022-01-04 00:54:22,-7.6687,109.6519,79.57,71,100,1.12
304,Kondinskoye,RU,2022-01-04 00:54:22,59.6481,67.41,15.26,94,100,11.86
305,Aripuana,BR,2022-01-04 00:54:22,-9.1667,-60.6333,73.15,99,100,4.38
306,Salinopolis,BR,2022-01-04 00:52:23,-0.6136,-47.3561,76.55,88,100,5.26
307,Camocim,BR,2022-01-04 00:54:23,-2.9022,-40.8411,77.72,87,50,10.31
308,Fortuna,US,2022-01-04 00:54:23,40.5982,-124.1573,52.66,91,90,1.01
309,Shenzhen,CN,2022-01-04 00:54:24,22.5455,114.0683,68.27,89,89,5.5
310,Pisco,PE,2022-01-04 00:54:24,-13.7,-76.2167,71.65,78,0,17.27
311,Galveston,US,2022-01-04 00:54:25,29.3669,-94.9669,50.11,62,0,4.59
312,Nyaunglebin,MM,2022-01-04 00:54:25,17.95,96.7333,67.08,72,0,4.27
313,Faanui,PF,2022-01-04 00:54:26,-16.4833,-151.75,79.83,77,100,9.86
314,Vila Velha,BR,2022-01-04 00:54:26,-20.3297,-40.2925,76.95,90,75,8.01
315,Mecca,SA,2022-01-04 00:50:00,21.4267,39.8261,62.94,65,43,7.45
316,Tautira,PF,2022-01-04 00:54:27,-17.7333,-149.15,84.22,74,100,12.64
317,Akdepe,TM,2022-01-04 00:54:28,42.0551,59.3788,28.4,88,99,5.99
318,Novo Aripuana,BR,2022-01-04 00:54:28,-5.1206,-60.3797,75.13,94,70,2.3
319,Muscat,OM,2022-01-04 00:54:28,23.6139,58.5922,74.79,74,66,1.61
320,Burns Lake,CA,2022-01-04 00:54:29,54.2331,-125.7533,-6.38,84,100,8.5
321,Yenagoa,NG,2022-01-04 00:54:29,4.9247,6.2642,77.49,88,36,2.84
322,Manakara,MG,2022-01-04 00:54:30,-22.1333,48.0167,75.11,87,100,2.55
323,Aasiaat,GL,2022-01-04 00:55:30,68.7098,-52.8699,11.3,82,100,3.71
324,Evensk,RU,2022-01-04 00:55:31,61.95,159.2333,31.89,90,100,22.7
325,Guerrero Negro,MX,2022-01-04 00:55:31,27.9769,-114.0611,59.76,48,91,10.45
326,Ca Mau,VN,2022-01-04 00:55:32,9.1769,105.15,78.85,75,81,7.49
327,Nantucket,US,2022-01-04 00:55:32,41.2835,-70.0995,34.97,89,90,31.07
328,Gumdag,TM,2022-01-04 00:55:33,39.2061,54.5906,37.67,70,5,7.83
329,Iracoubo,GF,2022-01-04 00:55:33,5.4802,-53.2011,76.59,82,20,11.25
330,Andrews,US,2022-01-04 00:53:13,32.3187,-102.5457,46.85,24,1,4.61
331,Ghanzi,BW,2022-01-04 00:55:34,-21.5667,21.7833,72.34,62,66,7.7
332,Tuktoyaktuk,CA,2022-01-04 00:55:34,69.4541,-133.0374,-18.4,69,75,10.36
333,Erechim,BR,2022-01-04 00:55:34,-27.6342,-52.2739,65.32,97,100,2.91
334,Santa Marta,CO,2022-01-04 00:55:35,11.2408,-74.199,84.25,65,90,15.99
335,Westport,US,2022-01-04 00:54:25,41.1415,-73.3579,28.89,60,100,1.01
336,Nisia Floresta,BR,2022-01-04 00:55:35,-6.0911,-35.2086,79.61,81,73,8.5
337,China,MX,2022-01-04 00:55:36,25.7,-99.2333,55.31,24,0,8.43
338,San Juan,AR,2022-01-04 00:52:17,-31.5375,-68.5364,88.27,20,0,7.58
339,Paita,PE,2022-01-04 00:55:36,-5.0892,-81.1144,70.05,80,100,13.13
340,Puerto Escondido,MX,2022-01-04 00:55:37,15.85,-97.0667,81.43,74,1,4.61
341,Tura,IN,2022-01-04 00:55:37,25.5198,90.2201,53.56,74,0,4.12
342,Saint-Georges,GD,2022-01-04 00:55:37,12.0564,-61.7485,76.68,78,20,9.22
343,Iqaluit,CA,2022-01-04 00:55:38,63.7506,-68.5145,6.53,77,90,23.0
344,Sistranda,NO,2022-01-04 00:55:38,63.7256,8.834,32.9,76,100,15.73
345,Manturovo,RU,2022-01-04 00:55:39,58.3353,44.7619,-11.74,100,74,3.8
346,Sambava,MG,2022-01-04 00:54:19,-14.2667,50.1667,75.72,91,82,4.99
347,Aitape,PG,2022-01-04 00:55:39,-3.1374,142.3475,81.1,83,96,9.04
348,Mogadishu,SO,2022-01-04 00:53:29,2.0371,45.3438,77.34,89,53,13.58
349,Punta Alta,AR,2022-01-04 00:55:40,-38.8759,-62.0736,83.37,34,88,11.63
350,Warri,NG,2022-01-04 00:54:15,5.5167,5.75,77.47,86,100,2.89
351,Kudahuvadhoo,MV,2022-01-04 00:55:40,2.6708,72.8944,79.88,77,100,6.46
352,Gat,IL,2022-01-04 00:55:41,31.61,34.7642,53.4,67,0,4.88
353,Roma,US,2022-01-04 00:54:23,43.2128,-75.4557,14.13,78,1,1.01
354,Djambala,CG,2022-01-04 00:55:41,-2.5447,14.7533,67.08,92,100,4.03
355,Issoire,FR,2022-01-04 00:55:42,45.55,3.25,51.06,75,100,8.59
356,Oistins,BB,2022-01-04 00:55:42,13.0667,-59.5333,77.09,69,40,16.11
357,Hami,CN,2022-01-04 00:55:42,42.8,93.45,21.56,48,100,3.62
358,Jaru,BR,2022-01-04 00:51:18,-10.4389,-62.4664,73.76,98,100,4.0
359,Talnakh,RU,2022-01-04 00:55:43,69.4865,88.3972,-24.92,88,96,7.87
360,Weligama,LK,2022-01-04 00:55:44,5.9667,80.4167,74.62,90,66,1.97
361,Sisimiut,GL,2022-01-04 00:55:44,66.9395,-53.6735,21.09,77,100,6.89
362,Caracuaro,MX,2022-01-04 00:55:44,19.0106,-101.1264,76.01,41,0,0.63
363,Chirongui,YT,2022-01-04 00:55:45,-12.9319,45.1483,76.93,69,100,3.18
364,Lorengau,PG,2022-01-04 00:55:45,-2.0226,147.2712,82.92,80,88,14.05
365,Fare,PF,2022-01-04 00:55:45,-16.7,-151.0167,79.99,76,100,10.45
366,Mehamn,NO,2022-01-04 00:55:46,71.0357,27.8492,19.9,66,100,18.79
367,Kautokeino,NO,2022-01-04 00:55:46,69.0125,23.0412,9.68,94,100,14.12
368,Qandala,SO,2022-01-04 00:55:47,11.472,49.8728,75.4,78,2,2.01
369,Cockburn Town,TC,2022-01-04 00:56:47,21.4612,-71.1419,78.75,67,0,14.67
370,Petrovsk-Zabaykalskiy,RU,2022-01-04 00:56:48,51.273,108.843,-7.26,97,95,3.24
371,Lokosovo,RU,2022-01-04 00:56:48,61.1333,74.8167,21.09,95,100,13.62
372,Teya,RU,2022-01-04 00:56:48,60.3778,92.6267,3.45,98,100,3.91
373,Abrau-Dyurso,RU,2022-01-04 00:56:49,44.69,37.59,49.48,92,100,15.61
374,Lazaro Cardenas,MX,2022-01-04 00:53:14,17.9583,-102.2,77.38,74,0,5.41
375,Saint-Junien,FR,2022-01-04 00:56:49,45.8833,0.9,52.74,87,100,8.32
376,Grenfell,AU,2022-01-04 00:56:49,-33.9,148.1667,86.72,26,0,5.64
377,Kitgum,UG,2022-01-04 00:56:50,3.2783,32.8867,71.56,45,70,0.58
378,Almaznyy,RU,2022-01-04 00:56:50,48.0448,40.045,33.94,99,100,17.85
379,Asyut,EG,2022-01-04 00:56:51,27.181,31.1837,50.18,73,0,5.79
380,Uuemoisa,EE,2022-01-04 00:56:51,58.9394,23.5894,35.98,93,100,7.74
381,Alyangula,AU,2022-01-04 00:56:52,-13.8483,136.4192,85.87,79,75,6.91
382,Aljezur,PT,2022-01-04 00:56:52,37.3191,-8.8033,56.82,79,100,5.12
383,Caraquet,CA,2022-01-04 00:56:52,47.7941,-64.9386,7.34,82,17,8.41
384,Fort-Shevchenko,KZ,2022-01-04 00:56:53,44.5086,50.263,35.22,67,100,15.77
385,Verkhoyansk,RU,2022-01-04 00:56:53,67.5447,133.385,-48.41,100,91,2.21
386,Hobyo,SO,2022-01-04 00:56:54,5.3505,48.5268,78.57,84,13,13.31
387,Port-Gentil,GA,2022-01-04 00:56:54,-0.7193,8.7815,79.52,79,100,4.0
388,Dunedin,NZ,2022-01-04 00:56:54,-45.8742,170.5036,66.22,60,100,3.98
389,Muros,ES,2022-01-04 00:56:55,42.7762,-9.0603,59.85,89,100,22.77
390,Saldanha,ZA,2022-01-04 00:56:55,-33.0117,17.9442,59.05,85,52,17.07
391,Kysyl-Syr,RU,2022-01-04 00:56:55,63.8986,122.7617,-45.13,100,96,2.57
392,Manokwari,ID,2022-01-04 00:56:56,-0.8667,134.0833,78.96,80,100,6.55
393,Soni,TZ,2022-01-04 00:56:56,-4.85,38.3667,61.66,92,71,3.02
394,Severomuysk,RU,2022-01-04 00:56:57,56.1481,113.4267,-10.82,97,100,2.28
395,Umtata,ZA,2022-01-04 00:56:57,-31.5889,28.7844,63.72,96,100,2.13
396,Virginia Beach,US,2022-01-04 00:56:58,36.8529,-75.978,34.02,77,35,3.0
397,Illintsi,UA,2022-01-04 00:56:58,49.1048,29.2177,39.15,95,100,12.33
398,Chapais,CA,2022-01-04 00:56:59,49.7834,-74.8492,-13.22,96,100,4.16
399,Birjand,IR,2022-01-04 00:53:26,32.8663,59.2211,41.47,100,75,9.22
400,Laguna,US,2022-01-04 00:53:17,38.421,-121.4238,56.01,74,90,5.01
401,Klaksvik,FO,2022-01-04 00:56:59,62.2266,-6.589,36.52,91,98,57.74
402,Montepuez,MZ,2022-01-04 00:57:00,-13.1256,38.9997,69.53,97,100,1.34
403,Alegrete,BR,2022-01-04 00:57:00,-29.7831,-55.7919,73.22,87,100,7.14
404,Kourou,GF,2022-01-04 00:57:01,5.1552,-52.6478,80.11,82,77,9.13
405,Nome,US,2022-01-04 00:57:01,64.5011,-165.4064,-4.9,70,0,4.92
406,Dafeng,CN,2022-01-04 00:57:02,23.4517,108.5881,63.27,76,20,2.82
407,Beyneu,KZ,2022-01-04 00:57:02,45.3167,55.2,21.38,94,100,5.73
408,Ponta Do Sol,PT,2022-01-04 00:57:03,32.6667,-17.1,66.13,19,100,2.26
409,Axim,GH,2022-01-04 00:57:03,4.8699,-2.2405,79.75,82,100,6.33
410,Manoel Urbano,BR,2022-01-04 00:58:04,-8.8389,-69.2597,76.48,93,100,4.43
411,Xifeng,CN,2022-01-04 00:58:04,42.7372,124.7222,6.8,74,5,2.35
412,Eching,DE,2022-01-04 00:58:04,48.3,11.6167,50.45,82,40,5.99
413,Aguimes,ES,2022-01-04 00:58:05,27.9054,-15.4461,63.23,37,0,10.36
414,Faya,SA,2022-01-04 00:58:05,18.3851,42.4509,54.12,93,64,4.88
415,Chipinge,ZW,2022-01-04 00:58:06,-20.1883,32.6236,64.31,94,100,3.36
416,Codrington,AU,2022-01-04 00:58:06,-38.2667,141.9667,63.03,59,93,15.28
417,Bangaon,IN,2022-01-04 00:58:06,23.0667,88.8167,55.35,63,55,6.24
418,Darlawn,IN,2022-01-04 00:58:07,24.0167,92.9,47.17,87,0,2.86
419,Sovetskiy,RU,2022-01-04 00:58:07,61.3614,63.5842,-4.74,97,100,6.96
420,Eyl,SO,2022-01-04 00:58:07,7.9803,49.8164,75.61,88,99,7.92
421,Ahuimanu,US,2022-01-04 00:58:08,21.4447,-157.8378,75.2,79,97,1.99
422,Karratha,AU,2022-01-04 00:58:08,-20.7377,116.8463,93.24,29,100,12.8
423,Petropavlovsk-Kamchatskiy,RU,2022-01-04 00:58:09,53.0452,158.6483,7.39,72,0,8.95
424,Mallig,PH,2022-01-04 00:58:09,17.1411,121.6831,69.3,81,100,3.62
425,Coshocton,US,2022-01-04 00:58:09,40.272,-81.8596,25.25,80,3,1.01
426,Batagay,RU,2022-01-04 00:58:10,67.6333,134.6333,-44.07,98,84,3.15
427,Barbastro,ES,2022-01-04 00:58:10,42.0356,0.1269,39.74,80,60,3.85
428,Camacha,PT,2022-01-04 00:58:10,33.0833,-16.3333,61.54,94,0,3.44
429,Lubben,DE,2022-01-04 00:58:11,51.95,13.9,46.26,90,100,7.43
430,Ilhabela,BR,2022-01-04 00:58:11,-23.7781,-45.3581,75.51,92,100,2.98
431,Offenburg,DE,2022-01-04 00:55:11,48.4833,7.9333,56.95,75,100,13.76
432,Naze,JP,2022-01-04 00:58:12,28.3667,129.4833,59.92,59,0,10.38
433,Chulman,RU,2022-01-04 00:58:12,56.8479,124.9104,-45.45,100,73,1.57
434,Puerto Carreno,CO,2022-01-04 00:54:12,6.189,-67.4859,84.18,54,0,9.22
435,Gizo,SB,2022-01-04 00:58:13,-8.103,156.8419,83.75,74,100,13.15
436,Korcula,HR,2022-01-04 00:58:14,42.9622,17.1369,46.96,78,100,5.84
437,Winton,US,2022-01-04 00:58:14,37.3894,-120.6133,53.98,72,1,0.0
438,Bara,NG,2022-01-04 00:58:14,10.3744,10.7288,62.55,44,62,6.67
439,Atambua,ID,2022-01-04 00:58:15,-9.1061,124.8925,79.92,79,100,3.18
440,Champerico,GT,2022-01-04 00:58:15,14.3,-91.9167,86.54,71,3,2.19
441,Puerto Madryn,AR,2022-01-04 00:58:15,-42.7692,-65.0385,74.16,20,12,34.11
442,Khasan,RU,2022-01-04 00:58:16,42.4308,130.6434,15.8,54,2,21.97
443,Bubaque,GW,2022-01-04 00:58:16,11.2833,-15.8333,79.38,60,100,7.14
444,Navan,IE,2022-01-04 00:58:16,53.6528,-6.6814,40.55,84,100,9.15
445,Kirkwall,GB,2022-01-04 00:58:17,58.9848,-2.9587,39.25,70,75,28.77
446,Agadir,MA,2022-01-04 00:58:17,30.4202,-9.5982,52.25,46,0,6.2
447,Camrose,CA,2022-01-04 00:58:17,53.0168,-112.8353,-11.43,65,100,11.34
448,Tromso,NO,2022-01-04 00:58:18,69.6496,18.957,24.82,63,0,3.0
449,Buchanan,LR,2022-01-04 00:58:18,5.8808,-10.0467,79.66,80,100,6.35
450,Daru,PG,2022-01-04 00:58:19,-9.0763,143.2092,84.85,71,100,8.93
451,Alekseyevsk,RU,2022-01-04 00:58:19,57.8406,108.3492,11.35,95,100,6.93
452,Lasa,IT,2022-01-04 00:58:20,46.6166,10.7002,34.54,74,91,3.87
453,Katsina,NG,2022-01-04 00:54:15,12.9894,7.6006,61.21,31,100,11.86
454,Ranong,TH,2022-01-04 00:58:20,9.9658,98.6348,71.53,83,97,4.16
455,Rabo De Peixe,PT,2022-01-04 00:58:21,37.8,-25.5833,53.28,97,20,12.66
456,Pipar,IN,2022-01-04 00:59:21,26.3856,73.5378,59.79,60,72,3.49
457,Port Hueneme,US,2022-01-04 00:59:21,34.1478,-119.1951,60.33,73,25,6.98
458,Bonthe,SL,2022-01-04 00:59:21,7.5264,-12.505,79.65,78,100,7.54
459,Majene,ID,2022-01-04 00:59:22,-3.5403,118.9707,81.39,70,100,0.96
460,Lakhipur,IN,2022-01-04 00:59:22,26.0299,90.3041,54.99,79,0,4.63
461,Tamandare,BR,2022-01-04 00:59:23,-8.7597,-35.1047,78.33,76,76,8.43
462,Morondava,MG,2022-01-04 00:59:23,-20.2833,44.2833,78.94,76,4,3.56
463,Birin,NP,2022-01-04 00:59:23,26.8865,88.0718,43.07,72,2,4.56
464,Iskateley,RU,2022-01-04 00:59:24,67.6803,53.1512,-7.26,95,100,15.26
465,Mandawar,IN,2022-01-04 00:59:24,29.5,78.1333,49.77,54,83,3.22
466,Sao Joao Da Barra,BR,2022-01-04 00:56:26,-21.6403,-41.0511,75.78,86,100,22.24
467,Sakhipur,BD,2022-01-04 00:59:25,24.3,90.1833,60.67,73,0,4.23
468,Wanning,CN,2022-01-04 00:59:25,18.8003,110.3967,70.66,83,96,6.98
469,Maningrida,AU,2022-01-04 00:59:25,-12.0667,134.2667,88.41,63,70,7.92
470,Mar Del Plata,AR,2022-01-04 00:59:26,-38.0023,-57.5575,72.88,76,0,5.99
471,Tessalit,ML,2022-01-04 00:59:26,20.1986,1.0114,58.8,31,0,10.36
472,Padang,ID,2022-01-04 00:59:27,-0.9492,100.3543,77.05,79,67,2.64
473,Sile,TR,2022-01-04 00:59:27,41.1754,29.6133,53.56,57,100,5.99
474,Casper,US,2022-01-04 00:59:28,42.8666,-106.3131,27.36,49,91,16.06
475,Kristiinankaupunki,FI,2022-01-04 00:59:28,62.2743,21.376,27.01,92,100,13.47
476,Adra,ES,2022-01-04 00:57:09,36.7496,-3.0206,64.81,72,70,6.22
477,Dillon,US,2022-01-04 00:59:29,34.4166,-79.3712,42.66,64,5,10.33
478,Ocos,GT,2022-01-04 00:59:29,14.5094,-92.1933,86.5,72,15,4.14
479,Staryy Nadym,RU,2022-01-04 00:59:30,65.6118,72.6842,14.09,95,100,9.93
480,At-Bashi,KG,2022-01-04 00:59:30,41.1702,75.8106,16.12,72,99,1.63
481,Pedro Carbo,EC,2022-01-04 00:59:31,-1.8333,-80.2333,83.68,64,100,3.4
482,Kavaratti,IN,2022-01-04 00:59:31,10.5669,72.642,81.75,70,10,8.14
483,Kuching,MY,2022-01-04 00:59:32,1.55,110.3333,77.22,94,40,2.3
484,Waingapu,ID,2022-01-04 00:59:32,-9.6567,120.2641,82.42,75,100,4.56
485,Aykhal,RU,2022-01-04 00:57:46,66.0,111.5,-48.59,100,58,2.86
486,Tupanatinga,BR,2022-01-04 00:59:32,-8.7533,-37.3397,72.23,70,100,8.03
487,Zhuhai,CN,2022-01-04 00:59:33,22.2769,113.5678,68.11,88,20,5.75
488,Nan,TH,2022-01-04 00:59:34,18.8333,100.6667,55.42,100,0,4.61
489,Kyzyl-Suu,KG,2022-01-04 00:59:34,42.3414,78.0056,26.78,65,100,7.23
490,Rampura,IN,2022-01-04 00:59:35,30.25,75.2333,54.68,42,99,5.32
491,Hirara,JP,2022-01-04 00:59:35,24.8,125.2833,69.66,73,40,10.36
492,Tocopilla,CL,2022-01-04 00:59:36,-22.092,-70.1979,70.16,71,2,5.88
493,Komsomolskiy,UZ,2022-01-04 00:59:36,40.4272,71.7189,41.72,45,100,4.61
494,Kidal,ML,2022-01-04 00:59:36,18.4411,1.4078,60.39,29,0,10.13
495,Demyansk,RU,2022-01-04 00:59:37,57.643,32.466,17.96,95,100,6.08
496,Sitka,US,2022-01-04 00:59:37,57.0531,-135.33,11.5,83,100,12.28
497,Sembakung,ID,2022-01-04 00:59:38,3.8167,117.25,78.73,87,89,0.63
498,Muret,FR,2022-01-04 00:59:38,43.3333,1.25,51.78,69,100,4.18
499,Dudinka,RU,2022-01-04 00:59:39,69.4058,86.1778,-25.17,91,100,5.95
500,Motihari,IN,2022-01-04 00:59:39,26.65,84.9167,52.3,64,0,5.39
501,Kieta,PG,2022-01-04 00:59:39,-6.2167,155.6333,81.27,80,100,3.6
502,Cacu,BR,2022-01-04 00:59:40,-18.5567,-51.1308,71.56,94,100,3.91
503,Findhorn,GB,2022-01-04 00:59:40,57.6572,-3.6085,36.32,94,92,23.53
504,Ostrovnoy,RU,2022-01-04 01:00:41,68.0531,39.5131,15.21,85,100,12.1
505,Beihai,CN,2022-01-04 01:00:41,21.4833,109.1,65.17,88,7,11.77
506,Banfora,BF,2022-01-04 01:00:41,10.6333,-4.7667,73.65,17,100,5.41
507,Luis Correia,BR,2022-01-04 01:00:42,-2.8792,-41.6669,78.28,87,100,10.22
508,Nikel,RU,2022-01-04 01:00:42,69.4128,30.222,1.58,92,100,4.72
509,Kaeo,NZ,2022-01-04 01:00:43,-35.1,173.7833,76.35,52,100,5.12
510,Marzuq,YE,2022-01-04 01:00:44,14.4,46.4667,67.68,64,94,5.82
511,Simao,CN,2022-01-04 01:00:44,22.7886,100.9748,53.58,97,36,1.25
512,Ucluelet,CA,2022-01-04 01:00:45,48.9329,-125.5528,36.09,86,23,8.14
513,Anadyr,RU,2022-01-04 01:00:45,64.75,177.4833,26.01,92,100,20.0
514,Amapa,BR,2022-01-04 01:00:45,1.0,-52.0,71.51,99,100,2.93
515,Chabua,IN,2022-01-04 01:00:46,27.4825,95.1736,53.55,94,40,3.44
516,Nishihara,JP,2022-01-04 01:00:47,26.1842,127.7558,67.28,56,20,9.22
517,Robertsport,LR,2022-01-04 01:00:47,6.7533,-11.3686,81.12,77,100,9.95
518,Rognan,NO,2022-01-04 01:00:47,67.0953,15.3878,30.34,83,98,11.63
519,Tuy Hoa,VN,2022-01-04 00:56:55,13.0833,109.3,71.74,92,99,7.11
520,Melita,CA,2022-01-04 01:00:48,49.2681,-100.9967,-0.81,94,94,11.56
521,Pryozerne,UA,2022-01-04 01:00:49,45.2698,36.3303,45.86,81,100,14.47
522,Katsuura,JP,2022-01-04 00:59:57,35.1333,140.3,54.19,47,0,14.03
523,Arman,RU,2022-01-04 01:00:49,59.7,150.1667,7.02,86,85,7.29
524,Port Lincoln,AU,2022-01-04 01:00:50,-34.7333,135.8667,65.25,59,65,13.18
525,Sangar,RU,2022-01-04 01:00:51,63.9242,127.4739,-39.33,94,100,7.09
526,Mount Isa,AU,2022-01-04 01:00:42,-20.7333,139.5,94.77,34,97,9.22
527,Ullal,IN,2022-01-04 01:00:51,12.8,74.85,72.55,88,21,0.0
528,Sao Gabriel Da Cachoeira,BR,2022-01-04 01:00:19,-0.1303,-67.0892,78.1,80,100,0.94
529,Carballo,ES,2022-01-04 01:00:52,43.213,-8.691,59.86,89,100,14.83
530,Pishva,IR,2022-01-04 01:00:52,35.308,51.7267,40.21,68,10,5.08
531,Lardos,GR,2022-01-04 01:00:53,36.0942,28.0157,57.94,77,88,5.39
532,Egvekinot,RU,2022-01-04 01:00:53,66.3167,-179.1667,11.79,98,100,3.56
533,Ipojuca,BR,2022-01-04 01:00:53,-8.3989,-35.0639,82.31,76,88,7.02
534,Roald,NO,2022-01-04 01:00:54,62.5833,6.1333,37.54,65,40,14.97
535,Shieli,KZ,2022-01-04 01:00:54,44.1667,66.75,34.05,90,100,11.34
536,Brigham City,US,2022-01-04 01:00:45,41.5102,-112.0155,34.02,60,1,1.99
537,Walvis Bay,NA,2022-01-04 01:00:55,-22.9575,14.5053,61.09,94,0,9.6
538,Hualmay,PE,2022-01-04 01:00:56,-11.0964,-77.6139,70.36,84,31,8.95
539,Mutare,ZW,2022-01-04 01:00:56,-18.9707,32.6709,63.86,97,100,3.15
540,Atar,MR,2022-01-04 01:00:57,20.5169,-13.0499,64.87,24,94,8.97
541,Chumikan,RU,2022-01-04 01:00:59,54.7183,135.315,-17.84,86,100,15.3
542,Sobolevo,RU,2022-01-04 01:00:59,54.4299,31.8996,16.47,96,100,1.72
543,Lewistown,US,2022-01-04 01:00:59,40.5992,-77.5714,28.9,72,1,3.44
544,Knysna,ZA,2022-01-04 01:01:00,-34.0363,23.0471,64.78,91,100,3.18
545,Rapid Valley,US,2022-01-04 01:00:30,44.0625,-103.1463,45.32,56,1,3.44
546,Itaqui,BR,2022-01-04 01:00:46,-29.1253,-56.5531,72.93,85,69,10.07
547,Layou,VC,2022-01-04 01:01:01,13.2,-61.2667,75.52,70,5,13.98
548,Nautla,MX,2022-01-04 01:01:01,20.2167,-96.7833,62.38,67,82,5.95
549,Verkhnevilyuysk,RU,2022-01-04 01:01:02,63.4453,120.3167,-54.04,100,66,1.03
550,Maldonado,UY,2022-01-04 01:01:02,-34.6667,-54.9167,78.22,65,100,7.96
551,Baoning,CN,2022-01-04 01:01:03,25.3378,110.026,59.54,79,97,0.89
552,Leh,IN,2022-01-04 01:02:03,34.1667,77.5833,11.84,84,100,4.0
553,Vila Franca Do Campo,PT,2022-01-04 01:02:04,37.7167,-25.4333,54.19,71,90,4.94
554,Ahmadnagar,IN,2022-01-04 01:02:05,19.0833,74.7333,64.76,66,90,4.14
555,Ulladulla,AU,2022-01-04 01:02:05,-35.35,150.4667,79.77,58,8,7.72
556,Haines Junction,CA,2022-01-04 01:02:05,60.7522,-137.5108,-17.55,97,100,4.16
557,Bejar,ES,2022-01-04 01:02:06,40.3864,-5.7634,46.58,92,13,5.7
558,Paris,FR,2022-01-04 01:00:22,48.8534,2.3488,53.38,95,90,1.01
559,Nanortalik,GL,2022-01-04 01:02:06,60.1432,-45.2371,36.3,73,100,40.26
560,Genhe,CN,2022-01-04 01:02:07,50.7833,121.5167,-19.77,95,11,2.19
561,Fayaoue,NC,2022-01-04 01:02:07,-20.65,166.5333,80.76,82,12,14.32
562,Loreto,MX,2022-01-04 01:02:08,22.2667,-101.9667,58.77,42,0,3.53
563,Jalu,LY,2022-01-04 01:02:08,29.0331,21.5482,56.19,71,0,5.48
564,Bridlington,GB,2022-01-04 01:02:09,54.0831,-0.1919,39.88,96,100,17.45
565,Mizdah,LY,2022-01-04 01:02:09,31.4451,12.9801,46.85,72,0,1.48
566,Raudeberg,NO,2022-01-04 01:02:09,61.9875,5.1352,38.07,91,100,8.01
567,Sovetskaya,RU,2022-01-04 01:02:10,44.7769,41.1722,38.57,66,100,6.78
568,Almonte,ES,2022-01-04 01:00:48,37.2647,-6.5167,52.29,74,62,3.02
569,Omboue,GA,2022-01-04 01:02:10,-1.5746,9.2618,76.32,89,100,1.61
570,Alpena,US,2022-01-04 01:02:11,45.0617,-83.4327,24.94,70,1,1.01
571,Dongsheng,CN,2022-01-04 01:02:12,39.8161,109.9776,17.65,48,0,4.0
572,Altamont,US,2022-01-04 01:02:12,42.2068,-121.7372,38.77,87,90,7.0
573,Saint-Pierre,RE,2022-01-04 01:02:13,-21.3393,55.4781,75.29,71,0,3.44
574,Kashi,CN,2022-01-04 01:02:13,39.4547,75.9797,26.26,66,37,0.78
575,Hofn,IS,2022-01-04 01:02:14,64.2539,-15.2082,27.88,60,9,20.78
576,Balkhash,KZ,2022-01-04 01:02:14,46.844,74.9804,24.57,84,100,3.58
577,Ust-Karsk,RU,2022-01-04 01:02:15,52.7011,118.8077,-21.39,98,73,2.26
578,Matamoros,MX,2022-01-04 01:02:15,25.5333,-103.25,60.12,30,0,4.45
579,Talara,PE,2022-01-04 01:02:16,-4.5772,-81.2719,70.21,80,100,7.81
580,Kamyshevatskaya,RU,2022-01-04 01:02:16,46.4132,37.9563,43.39,88,100,21.23
581,George Town,MY,2022-01-04 01:02:17,5.4112,100.3354,80.89,77,20,8.05
582,Moron,AR,2022-01-04 01:01:58,-34.6534,-58.6198,84.02,59,0,4.0
583,Dingle,PH,2022-01-04 01:02:17,10.9995,122.6711,77.29,82,100,12.97
584,Ketchikan,US,2022-01-04 01:02:18,55.3422,-131.6461,17.6,82,73,7.49
585,Teahupoo,PF,2022-01-04 01:02:18,-17.8333,-149.2667,78.76,74,100,12.84
586,Shaoyang,CN,2022-01-04 01:02:18,27.2315,111.4525,51.67,68,100,3.94
587,Palmer,US,2022-01-04 01:02:19,42.1584,-72.3287,24.91,52,40,4.0
588,Cayenne,GF,2022-01-04 01:00:06,4.9333,-52.3333,80.1,80,75,5.01
589,Gejiu,CN,2022-01-04 01:02:19,23.306,103.1635,44.76,92,81,4.18
590,Poum,NC,2022-01-04 01:02:20,-20.2333,164.0167,81.01,72,9,9.53
